Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [128] readFileUtil(char const*, unsigned char**, long*) [252] CDskDiskMan::init(char*, char*, int, int, int, int) [213] CCfgRemoteUnit::getIpAddr()
  [81] freeDataArray(void*)  [253] CDskDiskMan::doChDir(long) [200] CDskRoundRobin::addRoundRobinTableItem(CCfgRemoteUnit*, CDskDiskGroup*, CDskDiskDev*)
  [80] allocDataArray(int, int) [31] CDskDiskMan::doListDir(dsk_path_struct**, long*, long, long) [303] CDskRoundRobin::getMaxNumRoundRobinTable()
   [4] memSetNullUtil(unsigned char*, int) [42] CDskDiskMan::doMakeDir(long, long, char*, long*) [304] CDskRoundRobin::init(int)
 [119] strIsEmptyUtil(char*) [254] CDskDiskMan::terminate() [305] CDskRoundRobin::terminate()
 [229] getLocalTimeStr(char*) [255] CDskDiskMan::CDskDiskMan(void*, char*, char*, int, int, int, int) [306] CDskRoundRobin::CDskRoundRobin(int)
  [59] strNCmpCaseUtil(char*, char*, int, int) [256] CDskDiskMan::~CDskDiskMan() [307] CDskRoundRobin::~CDskRoundRobin()
  [69] strNCpyCaseUtil(char*, char*, int, int) [84] CDskPathMan::debugEntry(int, char const*, char const*, dsk_path_struct*) [105] CTableMetadata::getCurrNumEntries()
  [68] strSetEmptyUtil(char*) [114] CDskPathMan::setItemData(dsk_path_struct**, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, char*, char*, char*) [308] CTableMetadata::loadFile(char*)
 [129] strCharCountUtil(char*, int, char) [257] CDskPathMan::getMaxNumDskPath() [309] CTableMetadata::saveFile(char*)
  [75] strRemoveEolUtil(char*, int) [32] CDskPathMan::findAllChildByPathParent(dsk_path_struct**, long*, long, long) [111] CTableMetadata::getItemAt(int)
 [230] showHeaderMessage()   [118] CDskPathMan::getNumEntriesByPathParent(long*, long, long) [310] CTableMetadata::CTableMetadata(int)
  [58] getCurrentTimestamp() [258] CDskPathMan::init(int, char*, char*) [86] CDskDiskManExec::debugEntry(int, char const*, char const*, dsk_diskman_thread_struct*, long)
 [231] showMessageAndWaitForKey(char const*) [102] CDskPathMan::debug(int, char const*, char const*) [82] CDskDiskManExec::initThread(dsk_diskman_thread_struct*)
 [232] __static_initialization_and_destruction_0(int, int) (horuswrk_mod_appmain.cpp) [40] CDskPathMan::addItem(char*, char*, long, long, long, long, long, long, long, long*) [74] CDskDiskManExec::resetThread(dsk_diskman_thread_struct*)
 [233] __static_initialization_and_destruction_0(int, int) (horuswrk_ext_sched.cpp) [109] CDskPathMan::findItem(long, dsk_path_struct**) [103] CDskDiskManExec::addReadThread(void*, void*, void*, long, long, long, long, long, dsk_superblock_struct*, long, unsigned char*, long)
  [24] __static_initialization_and_destruction_0(int, int) (horuswrk_cmd_listener.cpp) [91] CDskPathMan::findItem(long, char*, dsk_path_struct**) [83] CDskDiskManExec::destroyThread(dsk_diskman_thread_struct*)
  [21] getHash(char*)        [259] CDskPathMan::loadFile(char*) [104] CDskDiskManExec::addWriteThread(void*, void*, void*, long, long, long, long, long, long, long, unsigned char*, long)
  [57] warnMsg(int, char const*, char const*, char const*) [260] CDskPathMan::saveFile(char*) [311] CDskDiskManExec::freeAllThreads()
 [106] freeData(void*)       [261] CDskPathMan::terminate() [71] CDskDiskManExec::getThreadAtPtr(long)
 [130] strPiece(char*, int, char*, int, char, int) [262] CDskPathMan::CDskPathMan(int, char*, char*) [115] CDskDiskManExec::waitThreadGroup(long, long)
 [107] allocData(int)        [263] CDskPathMan::~CDskPathMan() [87] CDskDiskManExec::getNextThreadPtr(long, long)
 [234] CCfgConfig::loadConfig(char*) [112] CImageTable::debugEntry(int, char const*, char const*, image_table_struct*) [116] CDskDiskManExec::resetAllThreadsByGroup(long)
 [149] CCfgConfig::getHostServerPtr() [88] CImageTable::getImageTableName() [312] CDskDiskManExec::init(void*, int)
 [204] CCfgConfig::getRemoteUnitPtr(int) [264] CImageTable::getImageTableFullPath() [313] CDskDiskManExec::terminate()
 [235] CCfgConfig::getDiskGroupAtPtr(int) [265] CImageTable::debug(int, char const*, char const*) [314] CDskDiskManExec::CDskDiskManExec(void*, int)
 [236] CCfgConfig::getCurrNumDiskGroups() [35] CImageTable::findItem(long, image_table_struct*) [315] CDskDiskManExec::~CDskDiskManExec()
  [92] CCfgConfig::getCurrRemoteUnitPtr() [266] CImageTable::loadFile(char*) [11] CDskSuperBlockMan::findFirstFreeSuperBlock(long, long, long, long, long, long, dsk_superblock_struct**, long*)
 [237] CCfgConfig::init(int, int, int) [267] CImageTable::saveFile(char*) [9] CDskSuperBlockMan::findAllByPathOidAndDiskDev(long, long, dsk_superblock_struct**, long*)
 [238] CCfgConfig::debug(int, char const*, char const*) [268] CImageTable::CImageTable(char*, char*, char*, char*, int) [29] CDskSuperBlockMan::countItemsByPathOidAndDiskDev(long, long, long*)
 [239] CCfgConfig::terminate() [269] CTableSpace::debug(int, char const*, char const*) [316] CDskSuperBlockMan::init(int, char*, char*)
 [240] CCfgConfig::CCfgConfig(int, int, int) [208] CTableSpace::findItem(long, tablespace_struct**) [317] CDskSuperBlockMan::loadFile(char*)
 [241] CCfgConfig::~CCfgConfig() [270] CTableSpace::loadFile(char*) [318] CDskSuperBlockMan::saveFile(char*)
 [150] CCfgModule::loadConfig(int, CCfgConfigTag*) [271] CTableSpace::saveFile(char*) [319] CDskSuperBlockMan::terminate()
 [151] CCmdParser::getCurrPart() [272] CTableSpace::CTableSpace(int) [320] CDskSuperBlockMan::CDskSuperBlockMan(int, char*, char*)
 [152] CCmdParser::getNumParts() [273] CCmdDispatch::CCmdDispatch(char*) [321] CDskSuperBlockMan::~CDskSuperBlockMan()
 [153] CCmdParser::getActionName() [274] CCmdDispatch::~CCmdDispatch() [73] CAppExec::addDataHist(double)
 [154] CCmdParser::getRemoteUnitOid() [275] CCmdListener::setOutPort(long) [214] CAppExec::initDataHist()
 [155] CCmdParser::getActionFromString(char*) [209] CCmdListener::setRunning(int) [215] CAppExec::debugDataHist(char*)
 [156] CCmdParser::parser(char*) [22] CCmdListener::resetConnection(connection_struct*) [94] CAppExec::doRemoveImage(char*)
 [157] CCmdParser::getAction() [25] CCmdListener::resetAllConnections() [36] CAppExec::execIMG_TBLIMGRIO(long, image_table_struct*)
 [158] CCmdParser::CCmdParser() [145] CCmdListener::sendDataMessageToAny(char*, int, unsigned char*, int) [17] CAppExec::execTSn_TBLPATSAND(data_table_struct**, long*, double*, long, long, long)
 [159] CCmdParser::~CCmdParser() [183] CCmdListener::sendDataMessageToHost(unsigned char*, int) [141] CAppExec::doProcessImage_Simpl(long, image_table_struct*, char*, char*)
  [72] CDataTable::debugEntry(int, char const*, char const*, data_table_struct*) [146] CCmdListener::sendDataMessageToINET(sockaddr_in*, long, unsigned char*, int) [142] CAppExec::doProcessImage_Reproj(long, image_table_struct*, char*, char*)
  [66] CDataTable::checkScoreList(double*, long, double) [147] CCmdListener::getAvailableConnection() [34] CAppExec::doProcessImage_Upload(data_table_struct*, long)
 [144] CDataTable::getDataTableName() [184] CCmdListener::sendStringMessageToHost(char*) [143] CAppExec::doProcessImage_Convert(long, image_table_struct*, char*, char*)
 [205] CDataTable::calculateDataPart(long, long, long*) [276] CCmdListener::sendDataMessageToCurrRemoteUnit(unsigned char*, int) [8] CAppExec::doProcessImage_DownloadAndProcess(data_table_struct*, long)
 [131] CDataTable::getDataTableFullPath() [277] CCmdListener::sendStringMessageToCurrRemoteUnit(char*) [216] CAppExec::CAppExec()
  [16] CDataTable::findAllByClassifScoreList(data_table_struct**, long*, double*, long, long, long) [210] CCmdListener::stop() [217] CAppExec::~CAppExec()
 [132] CDataTable::debug(int, char const*, char const*) [278] CCmdListener::start() [322] CAppMain::initConfig(char*)
 [133] CDataTable::loadFile(char*) [211] CCmdListener::getInPort() [323] CAppMain::initDiskMan()
 [134] CDataTable::saveFile(char*) [125] CCmdListener::isRunning() [89] CAppMain::getConfigPtr()
 [135] CDataTable::CDataTable(char*, char*, char*, char*, int) [279] CCmdListener::setInPort(long) [90] CAppMain::getContextPtr()
  [95] CExtModule::initModule(int, char**, char**) [280] CCmdListener::setIpAddr(char*) [201] CAppMain::getDiskManPtr()
  [96] CExtModule::loadModule() [26] CCmdListener::CCmdListener() [324] CAppMain::initSequences(int)
  [97] CExtModule::terminateModule() [185] CCmdResponse::toResultXml(char*) [63] CAppMain::getSequencePtr()
  [98] CExtModule::start()   [186] CCmdResponse::doResponseSuccess(char*) [325] CAppMain::initTablespace(int)
  [99] CExtModule::execute() [187] CCmdResponse::debug() [218] CAppMain::getDataTablePtr(char*)
 [100] CExtModule::CExtModule(long, char*, char*) [188] CCmdResponse::CCmdResponse(long) [326] CAppMain::terminateConfig()
